,city,year,month,day,hour,title,city_sector,address,intersection,latitude,longitude
1983,Toronto,2019,2,14,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1984,Toronto,2019,4,17,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1985,Toronto,2019,6,8,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1986,Toronto,2019,6,14,2,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
1987,Toronto,2019,3,31,16,Transitions,NA,"32 Distillery Lane, Toronto, ON M5A 3C4, Canada",NA,43.6497477,-79.36018960000001
1988,Toronto,2019,2,24,15,Best in Show,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
1989,Toronto,2019,3,9,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1990,Toronto,2019,5,6,16,"'Solemn Pines, Fading Things' Post Tsunami Tohoku 2012-2018 by PENGKUEI (Ben) HUANG for CONTACT 2019",NA,"400 Queen St E, Toronto, ON M5A 1T3, Canada",NA,43.6560855,-79.3628041
1991,Toronto,2019,4,28,14,HideSeek,NA,"1305 Dundas St W, Toronto, ON M6J 1X8, Canada",NA,43.6492778,-79.42585559999998
1992,Toronto,2019,3,8,17,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1993,Toronto,2019,8,14,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1994,Toronto,2019,4,16,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
1995,Toronto,2019,4,20,0,Citadel + Compagnie: Four Old Legs,NA,"304 Parliament St, Toronto, ON M5A 3A4, Canada",NA,43.6591055,-79.366014
1996,Toronto,2019,4,14,18,Shove it Down My Throat,NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
1997,Toronto,2019,6,2,17,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
1998,Toronto,2019,6,8,15,Grilled Cheese Challenge,NA,,NA,43.60086668953044,-79.50525966904905
1999,Toronto,2016,5,26,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
2000,Toronto,2019,1,10,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
2001,Toronto,2018,11,24,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
2002,Toronto,2019,1,25,17,Floyd Kuptana Gallery,NA,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",NA,43.6601642,-79.3780463
2003,Toronto,2018,12,5,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2004,Toronto,2019,12,8,18,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
2005,Toronto,2019,3,9,15,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
2006,Toronto,2019,5,10,16,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2007,Toronto,2019,3,2,5,The 40th Annual Toronto Storytelling Festival,NA,"1197 Dundas St W, Toronto, ON M6J 1X3, Canada",NA,43.64911619999999,-79.42236579999997
2008,Toronto,2019,10,18,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2009,Toronto,2019,4,19,0,Dope - Cannabis Comedy Festival,NA,"1573 Bloor St W, Toronto, ON M6P 1A6, Canada",NA,43.65583900000001,-79.45412550000003
2010,Toronto,2019,4,8,23,Escape the Upside Down,NA,"662 King St W, Toronto, ON M5V 1M7, Canada",NA,43.644175,-79.40220420000003
2011,Toronto,2019,7,5,18,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
2012,Toronto,2018,9,4,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2013,Toronto,2019,8,22,4,Social Medium. Why Art? Exhibition,NA,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",NA,43.6432951,-79.5665396
2014,Toronto,2019,3,13,14,National Home Show &amp; Canada Blooms,NA,"100 Princes' Blvd, Toronto, ON M6K 3C3, Canada",NA,43.63507389999999,-79.41236249999997
2015,Toronto,2019,1,18,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2016,Toronto,2019,5,13,2,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
2017,Toronto,2018,9,29,16,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
2018,Toronto,2019,3,19,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
2019,Toronto,2019,3,10,0,She The People,NA,"51 Mercer St, Toronto, ON M5V 9G9, Canada",NA,43.6453799,-79.39129710000003
2020,Toronto,2019,5,17,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
2021,Toronto,2019,3,29,14,Edmond Chan: Paradark Photo.Arts,NA,"225 Confederation Dr, Scarborough, ON M1G 1B2, Canada",NA,43.7585243,-79.2087057
2022,Toronto,2019,3,26,16,William Brisland: Our Sacred Planet Exhibition,NA,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",NA,43.59765669999999,-79.5158925
2023,Toronto,2019,5,15,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2024,Toronto,2019,4,26,23,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
2025,Toronto,2019,1,12,0,Toronto Raptors,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
2026,Toronto,2019,8,16,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2027,Toronto,2014,1,13,7,Toronto Raptors vs. Milwaukee Bucks,Downtown,40 Bay Street,Bay Street and Lakeshore Blvd.,,
2028,Toronto,2015,2,18,6,2015 Chinese New Year Gala,Downtown,1 Front Street E,Yonge Street  and Front Street West,,
2029,Toronto,2019,1,24,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2030,Toronto,2019,6,23,13,Art by Etobicoke Seniors,NA,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",NA,43.6432951,-79.5665396
2031,Toronto,2019,4,26,4,Next to Normal,NA,"651 Yonge St, Toronto, ON M4Y 1Z9, Canada",NA,43.6681214,-79.38537070000001
2032,Toronto,2019,4,22,23,Looking at the Stars Classical Concert,NA,"300 Lonsdale Rd, Toronto, ON M4V 1X4, Canada",NA,43.6894838,-79.4098874
2033,Toronto,2019,6,10,14,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
2034,Toronto,2019,3,15,18,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
2035,Toronto,2019,1,12,0,Friday Night Jazz,NA,"288 Bremner Blvd, Toronto, ON M5V 3L9, Canada",NA,43.6424036,-79.3859716
2036,Toronto,2019,6,15,18,Wine &amp; Spirit Festival 2019,NA,"11 Dockside Dr, Toronto, ON M5A 0B6, Canada",NA,43.64364,-79.36742029999999
2037,Toronto,2019,3,30,16,SYZYGY Student Exhibition Centennial College Studio Arts,NA,"400 Queen St E, Toronto, ON M5A 1T3, Canada",NA,43.6560855,-79.3628041
2038,Toronto,2019,4,11,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
2039,Toronto,2019,4,17,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
2040,Toronto,2019,4,30,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2041,Toronto,2018,11,13,0,Toronto Raptors,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
2042,Toronto,2019,3,2,0,Apollo,NA,"145 Queen St W, Toronto, ON M5H 4G1, Canada",NA,43.6505876,-79.38553519999999
2043,Toronto,2016,9,10,8,'72 Summit Series Tour,Downtown,1 Front Street E,Yonge Street and Front Street East,43.6465882061,-79.3762015648
2044,Toronto,2016,2,24,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
2045,Toronto,2019,3,19,20,Earn-A-Bike,NA,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",NA,43.760158,-79.5078661
2046,Toronto,2019,4,22,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
2047,Toronto,2019,3,2,18,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
2048,Toronto,2018,11,17,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
2049,Toronto,2019,4,3,18,Farmers' Market,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
2050,Toronto,2019,3,29,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
2051,Toronto,2019,7,12,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2052,Toronto,2018,12,8,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
2053,Toronto,2019,4,14,0,Shove it Down My Throat,NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
2054,Toronto,2016,8,5,7,TPFF 2016 Christie Pits Film Outdoor Screening: Theeb,Downtown,750 Bloor Street W,Bloor Street West and Christie Street,43.663462334,-79.419974022
2055,Toronto,2015,7,9,7,"Summer Music in the Garden presents ""An Evening with Calum Graham""",Downtown,479 Queens Quay W,Queens Quay West and Lower Simcoe Street,43.637216117,-79.393497458
2056,Toronto,2016,7,23,NA,2016 Fall Revue,Downtown,51 Mercer Street,King Street West  and Blue Jays Way,43.645374149,-79.391536986
2057,Toronto,2019,4,6,1,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
2058,Toronto,2016,2,12,NA,2016 Canadian International Auto Show,Downtown,255 Front Street W,Front Street West and Simcoe Street,43.6440582387,-79.3867239907
2059,Toronto,2019,3,11,20,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
2060,Toronto,2018,9,6,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
2061,Toronto,2019,2,28,15,"Impressionism in the Age of Industry: Monet, Pissarro",NA,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",NA,43.6536766,-79.39233939999997
2062,Toronto,2019,3,13,23,Toronto Maple Leafs,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
2063,Toronto,2015,12,6,3,'Let There be Peace on Earth' Concert,Central West,35 Lytton Boulevard,Yonge Street and Lytton Boulevard,43.7154291431,-79.4029610218
2064,Toronto,2019,4,28,16,Ramadan Festival,NA,"30 Vice Regent Blvd, Etobicoke, ON M9W 7A4, Canada",NA,43.71231239999999,-79.59225459999999
2065,Toronto,2019,3,7,17,Floyd Kuptana Gallery,NA,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",NA,43.6601642,-79.3780463
2066,Toronto,2019,2,2,0,Toronto Marlies,NA,"45 Manitoba Dr, Toronto, ON M6K 3C3, Canada",NA,43.6356259,-79.4150012
2067,Toronto,2019,5,24,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2068,Toronto,2019,3,23,23,Toronto Maple Leafs,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
2069,Toronto,2019,8,20,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2070,Toronto,2018,8,17,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
2071,Toronto,2019,3,14,16,March Break Family Adventure at Spadina Museum,NA,"285 Spadina Ave, Toronto, ON M5T 2E6, Canada",NA,43.6532454,-79.39785340000003
2072,Toronto,2016,5,23,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
2073,Toronto,2019,4,4,1,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
2074,Toronto,2019,6,15,23,Kiinalik: These Sharp Tools at Luminato,NA,"26 Berkeley St, Toronto, ON M5A 2W3, Canada",NA,43.6504628,-79.36402369999996
2075,Toronto,2019,1,31,15,Best in Show,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
2076,Toronto,2018,12,9,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2077,Toronto,2019,5,18,14,Drop-in DIY Repair,NA,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",NA,43.760158,-79.5078661
2078,Toronto,2014,2,16,11,17th Annual Suhaag South Asian Wedding Show,Northwest,650 Dixon Road,Dixon Road and Hwy 27,,
2079,Toronto,2019,10,28,13,Crossection 2019 Art Exhibition,NA,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",NA,43.6432951,-79.5665396
2080,Toronto,2019,2,5,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2081,Toronto,2019,6,15,15,Foodalicious,NA,"35 Carl Hall Rd, North York, ON M3K 2B6, Canada",NA,43.74662259999999,-79.47913970000002
2082,Toronto,2016,4,14,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
2083,Toronto,2019,3,15,16,March Break Family Adventure at Mackenzie House,NA,"82 Bond St, Toronto, ON M5B 1X2, Canada",NA,43.6556625,-79.37856320000003
2084,Toronto,2019,7,31,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2085,Toronto,2019,3,30,1,Ten Minute Theatre - Science Fiction Edition,NA,"584 College St, Toronto, ON M6G 1B3, Canada",NA,43.6555488,-79.41349459999998
2086,Toronto,2019,2,13,15,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
2087,Toronto,2019,8,26,17,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2088,Toronto,2019,3,15,18,Film Screening -  Final Straw,NA,"2 Bloor St E, Toronto, ON M4W 1A8, Canada",NA,43.6710978,-79.38606299999998
2089,Toronto,2018,10,9,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2090,Toronto,2019,6,27,4,Kaleidoscope,NA,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",NA,43.6432951,-79.5665396
2091,Toronto,2019,7,13,17,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
2092,Toronto,2019,5,29,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2093,Toronto,2019,3,10,6,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
2094,Toronto,2019,1,20,21,She The People,NA,"51 Mercer St, Toronto, ON M5V 9G9, Canada",NA,43.6453799,-79.39129710000003
2095,Toronto,2019,3,31,14,One Of A Kind Show,NA,"100 Princes' Blvd, Toronto, ON M6K 3C3, Canada",NA,43.63497086997198,-79.41202282905579
2096,Toronto,2019,6,14,23,Friday Night Jazz,NA,"288 Bremner Blvd, Toronto, ON M5V 3L9, Canada",NA,43.6424036,-79.3859716
2097,Toronto,2019,4,4,16,Homage,NA,"49 Ossington Ave, Toronto, ON M6J 2Y9, Canada",NA,43.6453577,-79.4190883
2098,Toronto,2019,6,25,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2099,Toronto,2019,1,11,17,Floyd Kuptana Gallery,NA,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",NA,43.6601642,-79.3780463
2100,Toronto,2019,4,10,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2101,Toronto,2019,3,19,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2102,Toronto,2019,3,13,13,Family Fun: Let&#8217;s Collage,NA,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",NA,43.6295213,-79.5679235
2103,Toronto,2019,3,24,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
2104,Toronto,2019,4,20,17,'Off The Beaten Path' Solo Exhibition of Photography by Lori Ryerson,NA,"400 Queen St E, Toronto, ON M5A 1T3, Canada",NA,43.6560855,-79.3628041
2105,Toronto,2019,6,1,14,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
2106,Toronto,2019,7,2,19,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
2107,Toronto,2018,11,27,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2108,Toronto,2019,3,18,2,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
2109,Toronto,2019,3,24,15,Taste of Chinatown Food &amp; Culture Tour,NA,"421 Dundas St W, Toronto, ON M5T 2W4, Canada",NA,43.6531242,-79.39521150000002
2110,Toronto,2019,3,23,0,Isitwendam (An Understanding),NA,"585 Dundas St E, Toronto, ON M5A 2B7, Canada",NA,43.6598945,-79.36221979999999
2111,Toronto,2018,10,6,16,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
2112,Toronto,2019,5,2,20,Earn-A-Bike,NA,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",NA,43.760158,-79.5078661
2113,Toronto,2019,2,6,17,Floyd Kuptana Gallery,NA,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",NA,43.6601642,-79.3780463
2114,Toronto,2019,8,30,18,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
2115,Toronto,2018,10,19,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2116,Toronto,2016,2,2,5,18th Annual Toronto Gala,Downtown,181 Wellington Street W,Wellington Street and Simcoe Street,43.6454871193,-79.3870248724
2117,Toronto,2019,3,13,17,Thread Journeys: March Break Drop-in Program,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2118,Toronto,2019,4,4,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
2119,Toronto,2019,10,27,17,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
2120,Toronto,2019,7,23,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2121,Toronto,2019,3,11,16,William Brisland: Our Sacred Planet Exhibition,NA,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",NA,43.59765669999999,-79.5158925
2122,Toronto,2019,3,15,15,March Break Bicycle Repair Programming,NA,"10 Gateway Blvd, North York, ON M3C 3A1, Canada",NA,43.7098214,-79.33261319999997
2123,Toronto,2018,8,31,15,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
2124,Toronto,2019,1,31,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2125,Toronto,2019,3,16,16,March Break Family Adventure at Colborne Lodge,NA,"11 Colborne Lodge Dr, Toronto, ON M6R, Canada",NA,43.6405624,-79.46069139999997
2126,Toronto,2019,6,9,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
2127,Toronto,2019,3,19,20,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
2128,Toronto,2019,5,29,17,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
2129,Toronto,2019,8,17,17,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
2130,Toronto,2019,3,29,23,Female Voices with Lisa Steele -  Allyson Mitchell and Deirdre Logue,NA,"158 Sterling Rd, Toronto, ON M6R 2B2, Canada",NA,43.6545624,-79.44520449999999
2131,Toronto,2019,12,15,18,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
2132,Toronto,2019,5,24,18,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
2133,Toronto,2019,5,26,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
2134,Toronto,2019,3,12,16,March Break Bicycle Repair Programming,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
2135,Toronto,2019,7,23,19,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
2136,Toronto,2014,7,21,2,2014 Summer Board Game Tournament,Central East,165 McRae Drive,Eglinton Avenue East  and Laird Drive,43.7064694215,-79.3675630469
2137,Toronto,2019,2,19,15,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
2138,Toronto,2019,3,2,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
2139,Toronto,2019,4,6,14,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
