,city,year,month,day,hour,title,city_sector,address,intersection,postal_code
793,Ottawa,2018,2,19,NA,Seventh Annual Underground Comedy Railroad,Downtown/Central,412 Preston Street,412 Preston Street,K1S 4M7
794,Ottawa,2018,3,3,NA,Shae Dupuy Live in Concert,Downtown/Central,76 Murray Street,76 Murray Street,K1N 5M6
795,Ottawa,2018,4,7,NA,One Voice,Downtown/Central,15 Aylmer Avenue,15 Aylmer Avenue,K1S 3X1
796,Ottawa,2018,2,24,NA,Ray Montford in Concert,Gatineau Park/Chelsea,715 Chemin Riverside,715 Chemin Riverside,J0X 3G0
797,Ottawa,2018,2,17,NA,Sing-a-Long Sound of Music,South Ottawa,1074 Bank Street,1074 Bank Street,K1S 3X3
798,Ottawa,2018,3,16,NA,Zachary Stevenson's Tribute to Buddy Holly,East Ottawa,245 Centrum Boulevard,245 Centrum Boulevard,K1E 0A1
799,Ottawa,2018,5,12,NA,Peter Pan,West Ottawa,101 Centrepointe Drive,101 Centrepointe Drive,K2G 5K7
800,Ottawa,2018,5,11,NA,Canadian Tulip Festival,Region Wide,-,-,K1A 0A4
801,Ottawa,2018,3,24,NA,Bands 4 BIN (Bullies in Need),West Ottawa,1119 Baxter Road,1119 Baxter Road,K2C 1M1
802,Ottawa,2018,3,6,NA,Resonations,Downtown/Central,1285 Wellington Street West,1285 Wellington Street West,K1Y 1B4
803,Ottawa,2018,3,17,NA,Shamrock & Roll,Downtown/Central,76 Murray Street,76 Murray Street,K1N 5M6
804,Ottawa,2018,3,1,NA,"Noyze, Hoozbah, Josephine Leone",Downtown/Central,221 Rideau St.,221 Rideau St.,K1N 5X8
805,Ottawa,2018,2,24,NA,Winter Concert,West Ottawa,207 Woodroffe Avenue,207 Woodroffe Avenue,K2A 3V1
806,Ottawa,2018,3,9,NA,Locura Latina Gala: 10 Year Anniversary,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3
807,Ottawa,2018,3,8,NA,Godspell,West Ottawa,101 Centrepointe Drive,101 Centrepointe Drive,K2G 5K7
808,Ottawa,2018,3,5,NA,detroitus masks,West Ottawa,356 Richmond Road,356 Richmond Road,K2A 0E1
809,Ottawa,2018,3,8,NA,Ottawa Jazz Festival Benefit Concert ,Downtown/Central,395 Wellington Street,395 Wellington Street,K1A0N4
810,Ottawa,2018,3,2,NA,Megan Jerome,Downtown/Central,885 Bank Street,885 Bank Street,K1S 3W4
811,Ottawa,2018,4,18,NA,Rob Frayne's Dreamband 3,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
812,Ottawa,2018,4,7,NA,Pakenham Maple Run Studio Tour,Region Wide,-,-,K1A 0A4
813,Ottawa,2018,6,3,NA,Autism Speaks Canada Walk: Ottawa 2018,West Ottawa,1565 Maple Grove Street,1565 Maple Grove Street,K2V 1A3
814,Ottawa,2018,4,19,NA,California Wine Fair,Downtown/Central,11 Colonel By Drive,11 Colonel By Drive,K1N 9H4
815,Ottawa,2018,3,25,NA,Passion Week,East Ottawa,70 James Street,70 James Street,K1R 5M3
816,Ottawa,2018,3,17,NA,FOPLA Mammoth Book sale,West Ottawa,100 Tallwood Drive,100 Tallwood Drive,K2G 4R7
817,Ottawa,2018,3,30,NA,The Way of the Cross,Downtown/Central,355 Cooper Street,355 Cooper Street,K2P 0G8
818,Ottawa,2018,3,24,NA,Hoppy Easter Family Event,South Ottawa,245 West Hunt Club Rd.,245 West Hunt Club Rd.,K2E 1A6
819,Ottawa,2018,3,10,NA,Genticorum - cd release concert,West Ottawa,41 Rosemount Ave,41 Rosemount Ave,K1Y 1P3
820,Ottawa,2018,4,14,NA,Inspirations Art Show & Sale,Region Wide,5519 South River Drive,5519 South River Drive,K4M 1J3
821,Ottawa,2018,3,20,NA,Ottawa VERSeFest,Downtown/Central,120 Lisgar Street,120 Lisgar Street,K2P 0C2
822,Ottawa,2018,3,23,NA,Climb For Kids Fatboys BBQ,Downtown/Central,34 Murray Street,34 Murray Street,K1N 9M5
823,Ottawa,2018,4,6,NA,Closing the Gap: The Next 150,Downtown/Central,11 Colonel By Drive,11 Colonel By Drive,K1N 9H4
824,Ottawa,2018,4,7,NA,L'Éveil,Downtown/Central,333 King Edward Avenue,333 King Edward Avenue,K1N 7M5
825,Ottawa,2018,5,5,NA,Le Garçon au visage disparu,Downtown/Central,333 King Edward Avenue,333 King Edward Avenue,K1N 7M5
826,Ottawa,2018,3,21,NA,Piano recital in French - Olivier de Spiegeleir,Downtown/Central,501 Old St Patrick Street,501 Old St Patrick Street,K1N 8R3
827,Ottawa,2018,4,5,NA,Film screening - Polina,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6
828,Ottawa,2018,4,20,NA,Club de jeux,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6
829,Ottawa,2018,3,22,NA,Dictée Gabrielle Roy,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6
830,Ottawa,2018,3,31,NA,Easter at the Estate,Downtown/Central,2100 Cabot Street,2100 Cabot Street,K1H 6K1
831,Ottawa,2018,3,31,NA,Hop into Spring,Rural East,2940 Old Montreal Road,2940 Old Montreal Road,K4C 1G3
832,Ottawa,2018,3,31,NA,Hop into Easter,West Ottawa,3080 Richmond Road,3080 Richmond Road,K2B 7J5
833,Ottawa,2018,4,21,NA,Ottawa Orchid Society Show and Sale,Downtown/Central,2451 Riverside Drive,2451 Riverside Drive,K1H 7X7
834,Ottawa,2018,3,19,NA,Made with Love - Ottawa Regional Finals 2018,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3
835,Ottawa,2018,3,17,NA,Canadian Traditions: Play the wooden spoons workshop,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1
836,Ottawa,2018,3,15,NA,The Art of Peter Purdy,Downtown/Central,131 Loretta Avenue North,131 Loretta Avenue North,K1Y 2J7
837,Ottawa,2018,4,6,NA,Masters of the Celtic Harp,West Ottawa,35 Stafford Road,35 Stafford Road,K2H 8V8
838,Ottawa,2018,3,27,NA,Food for Thought Lecture: Have your ale and eat it too: Beer as an agricultural product ,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1
839,Ottawa,2018,3,16,NA,Bang Hai Ja < Chant of Light>,Downtown/Central,150 Elgin Street,150 Elgin Street,K2P 1L4
840,Ottawa,2018,6,7,NA,Orléans Craft Beer Festival,East Ottawa,255 Centrum Blvd.,255 Centrum Blvd.,K1E 3X7
841,Ottawa,2018,4,20,NA,Fifty-Five Plus Lifestyle Show,South Ottawa,4899 Uplands Drive,4899 Uplands Drive,K1V 2N6
842,Ottawa,2018,4,5,NA,Chuckles for Charity,Downtown/Central,2 Daly Avenue,2 Daly Avenue,K1N 9M7
843,Ottawa,2018,5,16,NA,Canada Wide Science Fair,South Ottawa,1125 Colonel By Drive,1125 Colonel By Drive,K1S 5B6
844,Ottawa,2018,6,2,NA,Fletcher Wildlife Garden Annual Native Plant Sale,East Ottawa,Prince of Wales Drive,Prince of Wales Drive,K2C 3R6
845,Ottawa,2018,3,31,NA,"Prévert, Piano and Poetry (Season 2) - Alexandre Prévert",East Ottawa,1481 Innes Road,1481 Innes Road,K1B 1C5
846,Ottawa,2018,4,8,NA,A Spring Posy,Downtown/Central,15 Aylmer Avenue,15 Aylmer Avenue,K1S 3X1
847,Ottawa,2018,6,10,NA, Juvenile Diabetes Research Foundation (JDRF) Walk,Downtown/Central,870 Carling Ave.,870 Carling Ave.,K1S 5S8
848,Ottawa,2018,4,18,NA,IoT613,Hull Sector,100 Laurier Street,100 Laurier Street,K1A 0M8
849,Ottawa,2018,4,4,NA,JW-Jones Live Album Recording,Aylmer Sector,120 Principale Street,120 Principale Street,J9H 3M3
850,Ottawa,2018,4,17,NA,ODD is On,Downtown/Central,2 Daly Avenue,2 Daly Avenue,K1N 9M7
851,Ottawa,2018,5,2,NA,PBLI - National Indigenous Policing Forum,Downtown/Central,100 Kent Street,100 Kent Street,K1P 5N9
852,Ottawa,2018,4,20,NA,Natural Women - Art Exhibition ,Downtown/Central,131 Loretta Avenue North,131 Loretta Avenue North,K1Y 2J7
853,Ottawa,2018,2,1,NA,Cabane à sucre,Downtown/Central,300 des Pères-Blancs Avenue,300 des Pères-Blancs Avenue,K1L 7L5
854,Ottawa,2018,4,14,NA,Spring into Art Conference and Luncheon,NA,1817 Richardson Side Road,1817 Richardson Side Road,K0A 1L0
855,Ottawa,2018,4,13,NA,Yuri's Night,East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3
856,Ottawa,2018,4,7,NA,Requiem for Peace,Downtown/Central,355 Cooper Street,355 Cooper Street,K2P 0G8
857,Ottawa,2018,4,7,NA,Sci-Fi & Sundry Sale,West Ottawa,100 Tallwood Drive,100 Tallwood Drive,K2G 4R7
858,Ottawa,2018,4,29,NA,Une Célébration Française,Downtown/Central,2345 Alta Vista Drive,2345 Alta Vista Drive,K1H 7M6
859,Ottawa,2018,4,14,NA,CreActivity Club - Chives Hair-Do,Downtown/Central,300 des Pères-Blancs Avenue,300 des Pères-Blancs Avenue,K1L 7L5
860,Ottawa,2018,4,26,NA,Opening Reception: Jennifer Anne Norman - Forest for the Trees ,Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1
861,Ottawa,2018,4,26,NA,Jennifer Anne Norman - Forest for the Trees,Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1
862,Ottawa,2018,5,6,NA,Artist Talk: Jennifer Anne Norman - Forest for the Trees ,Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1
863,Ottawa,2018,4,19,NA,Josée Desjardins: My Mother’s Dress and My Father’s Pipes,Downtown/Central,13 Murray St.,13 Murray St.,K1N 9M5
864,Ottawa,2018,4,14,NA,Clara Kim - Passion within White Space,Rural South,5530 Manotick Main Street,5530 Manotick Main Street,K4M 1A3
865,Ottawa,2018,4,14,NA,Spring Vintage Pop-up Shop,Downtown/Central,211 Bronson Avenue,211 Bronson Avenue,K1R6H4
866,Ottawa,2018,4,3,NA,Beaux Rêves,Downtown/Central,1285 Wellington Street West,1285 Wellington Street West,K1Y 1B4
867,Ottawa,2018,4,18,NA,Le silence d’une tragédie... ou La Mesure Humaine,Downtown/Central,135 Séraphin-Marion,135 Séraphin-Marion,K1N 6N5
868,Ottawa,2018,5,11,NA,Nepali Gala 2018,West Ottawa,30 Cleary Avenue,30 Cleary Avenue,K2A 4A1
869,Ottawa,2018,4,4,NA,Blink,Downtown/Central,910 Gladstone Street,910 Gladstone Street,K1R 6Y4
870,Ottawa,2018,4,28,NA,"Spring craft, bake and rummage sale",NA,1156 Wellington Street West,1156 Wellington Street West,K1Y 2Z3
871,Ottawa,2018,3,16,NA,A+ Exhibition,Downtown/Central,77 Pamilla Street,77 Pamilla Street,K1S 3K7
872,Ottawa,2018,5,13,NA,Sitar and Sufi Singing,South Ottawa,1125 Colonel By Drive,1125 Colonel By Drive,K1S 5B6
873,Ottawa,2018,5,4,NA,The Subject is Light,Downtown/Central,355 Cooper Street,355 Cooper Street,K2P 0G8
874,Ottawa,2018,4,15,NA,Ottawa Junior Youth Orchestra Spring Concert,Downtown/Central,310 St. Patrick Street,310 St. Patrick Street,K1N 5K5
875,Ottawa,2018,4,28,NA,Voices in Harmony: A Springtime Choral Concert,West Ottawa,740 Melfa Crescent,740 Melfa Crescent,K2C0P2
876,Ottawa,2018,4,14,NA,Ham Dinner,West Ottawa,740 Melfa Crescent,740 Melfa Crescent,K2C0P2
877,Ottawa,2018,4,7,NA,Celebrate Her: Expressions of the Feminine,Downtown/Central,57 Lyndale Avenue,57 Lyndale Avenue,K1Y 2M6
878,Ottawa,2018,4,22,NA,Upcycled Rubber Feather Earrings,Downtown/Central,555 Somerset Street West,555 Somerset Street West,K1R 5K1
879,Ottawa,2018,4,20,NA,Timekode: April 2018 with guest DJ Illo ,Downtown/Central,164 Laurier Avenue West,164 Laurier Avenue West,K1P 5J4
880,Ottawa,2018,4,18,NA,Fleurs de Villes’ Floral Mannequin Series ,West Ottawa,100 Bayshore Drive,100 Bayshore Drive,K2B 8C1
881,Ottawa,2018,5,16,NA,The Art of the Brick Exhibit,East Ottawa,1867 St. Laurent Boulevard,1867 St. Laurent Boulevard,K1G 5A3
882,Ottawa,2018,6,2,NA,M is for...,Downtown/Central,1230 Bank Street,1230 Bank Street,K1S 3Y3
883,Ottawa,2018,4,12,NA,Parfocal Lens: Indigenous Praxis,Downtown/Central,77 Pamilla Street,77 Pamilla Street,K1S 3K7
884,Ottawa,2018,4,21,NA,Old Homes Earth Day Event,Downtown/Central,175 Third Avenue,175 Third Avenue,K1S 2K1
885,Ottawa,2018,5,5,NA,Jane's Walk Ottawa-Gatineau,Region Wide,-,-,K1A 0A4
886,Ottawa,2018,4,14,NA,Book Signing with Michel Weatherall,Downtown/Central,2269 Riverside Drive,2269 Riverside Drive,K1H 1A1
887,Ottawa,2018,4,28,NA,"Spring is in the Art, fine art show and sale",East Ottawa,210 Blackburn avenue,210 Blackburn avenue,K1N 8A8
888,Ottawa,2018,5,6,NA,Jamie Anderson and Chris MacLean in concert,Downtown/Central,750 Gladstone Ave,750 Gladstone Ave,K1R 7B1
889,Ottawa,2018,4,25,NA,Reportage as Superpower: A Conversation with Emily Steel ,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
890,Ottawa,2018,4,26,NA,Ottawa Grassroots Festival,Downtown/Central,15 Aylmer Avenue,15 Aylmer Avenue,K1S 3X1
891,Ottawa,2018,4,22,NA,Gypsy Muse: The music of Django Reinhardt,Downtown/Central,750 Gladstone Ave,750 Gladstone Ave,K1R 7B1
892,Ottawa,2018,4,19,NA,Monster Making! Sculpture and Storytelling with Art in Jest,Downtown/Central,555 Somerset Street West,555 Somerset Street West,K1R 5K1
893,Ottawa,2018,5,10,NA,Duplexity,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1
894,Ottawa,2018,4,28,NA,Ottawa Art Gallery (OAG) Opening Weekend,Downtown/Central,50 Mackenzie King Bridge,50 Mackenzie King Bridge,K1N 0C5
895,Ottawa,2018,5,5,NA,Seniors' Day,South Ottawa,245 West Hunt Club Rd.,245 West Hunt Club Rd.,K2E 1A6
896,Ottawa,2018,4,20,NA,Dance! Salsa - Merengue - Bachata,East Ottawa,39 Dufferin Road,39 Dufferin Road,K1M 2H3
897,Ottawa,2018,4,29,NA,The World of Georges Brassens,Downtown/Central,953 Gladstone Ave.,953 Gladstone Ave.,K1Y 4W5
898,Ottawa,2018,4,21,NA,FOPLA Mammoth Book sale,West Ottawa,100 Tallwood Drive,100 Tallwood Drive,K2G 4R7
899,Ottawa,2018,4,21,NA,613Flea,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3
900,Ottawa,2018,4,21,NA,Ottawa Park Summit,Downtown/Central,10 Blackburn Avenue,10 Blackburn Avenue,K1N 6P9
901,Ottawa,2018,4,21,NA,Ottawa Earth Day Party,Downtown/Central,251 Bank St. 2nd Floor,251 Bank St. 2nd Floor,K2P 1X3
902,Ottawa,2018,5,11,NA,Quilt Show,West Ottawa,50 Capilano Drive,50 Capilano Drive,K2E 6G4
903,Ottawa,2018,6,15,NA,Mentalism and Hypnosis Comedy Show,South Ottawa,1125 Colonel By Drive,1125 Colonel By Drive,K1S 5B6
904,Ottawa,2018,4,21,NA,Rise Up Singing Voices Together,West Ottawa,30 Cleary Avenue,30 Cleary Avenue,K2A 4A1
905,Ottawa,2018,4,22,NA,The Hidden Folk -  Faerie Lore in Music and Story Telling,Downtown/Central,760 Somerset St. West,760 Somerset St. West,K1R 6P9
906,Ottawa,2018,5,12,NA,Ottawa Bird Day,Downtown/Central,1 Vimy Place,1 Vimy Place,K1A 0M8
907,Ottawa,2018,5,12,NA,In the Merry Month of May - Sing my Spirit,West Ottawa,20 Young Road,20 Young Road,K2L 1W1
908,Ottawa,2018,5,12,NA,Air Guitar Ottawa 2018 Championships,Downtown/Central,1077 Bank Street,1077 Bank Street,K1S 3W9
909,Ottawa,2018,5,1,NA,Contrarians,Downtown/Central,1285 Wellington Street West,1285 Wellington Street West,K1Y 1B4
910,Ottawa,2018,4,22,NA,Voices of Spring - Tribute Concert celebrating Luba Pope and Jadwiga Domanska,South Ottawa,2203 Alta Vista Drive,2203 Alta Vista Drive,K1H 7L9
911,Ottawa,2018,5,12,NA,Longfields Manor Spring Sale,West Ottawa,330 Beatrice Drive,330 Beatrice Drive,K2J 5A5
912,Ottawa,2018,4,29,NA,West Side Story Sing Along,South Ottawa,1074 Bank Street,1074 Bank Street,K1S 3X3
913,Ottawa,2018,5,12,NA,57th Annual House and Garden Tour,Region Wide,-,-,K1A 0A4
914,Ottawa,2018,6,1,NA,Mozart...a master for all time!,Downtown/Central,174 Wilbrod Street,174 Wilbrod Street,K1N 6N8
915,Ottawa,2018,5,20,NA,Twenty-Five: Ireland’s National Card Game,Downtown/Central,310 St Patrick Street,310 St Patrick Street,K1N 5K5
916,Ottawa,2018,4,29,NA,Touch a Truck Fundraiser,Rural South,2300 Community Way,2300 Community Way,K0A 2T0
917,Ottawa,2018,5,25,NA,Lucid Dreams,West Ottawa,35 Stafford Road,35 Stafford Road,K2H 8V8
918,Ottawa,2018,6,15,NA,Relay For Life - Canadian Cancer Society,West Ottawa,39 Colonnade Road,39 Colonnade Road,K2E 7J6
919,Ottawa,2018,8,19,NA,Cycle for Sight,Rural West,3790 Carp Road,3790 Carp Road,K0A 1L0
920,Ottawa,2018,5,13,NA,Road Waves CD Release Party,Downtown/Central,220 Elgin Street,220 Elgin Street,K2P 1L7
921,Ottawa,2018,6,23,NA,The Canadian Gaming Conference and Expo (CGX),East Ottawa,200 Coventry Road,200 Coventry Road,K1K 4S3
922,Ottawa,2018,5,27,NA,Mélanie E. - The Year I Became Me,Downtown/Central,953 Gladstone Ave.,953 Gladstone Ave.,K1Y 4W5
923,Ottawa,2018,6,2,NA,Spring  Romance,Downtown/Central,15 Aylmer Avenue,15 Aylmer Avenue,K1S 3X1
924,Ottawa,2018,6,2,NA,Doors Open Ottawa 2018,Region Wide,-,-,K1A 0A4
925,Ottawa,2018,5,13,NA,Mother's Day Tea,South Ottawa,2100 Cabot St.,2100 Cabot St.,K1H 6K1
926,Ottawa,2018,5,20,NA,Tune-Up and Roll Out,South Ottawa,2100 Cabot St.,2100 Cabot St.,K1H 6K1
927,Ottawa,2018,4,13,NA,Makers at the Museum: Mother’s Day Relaxation Workshop,West Ottawa,3080 Richmond Road,3080 Richmond Road,K2B 7J5
928,Ottawa,2018,5,13,NA,Families in Flux - Opening Day,Rural East,2940 Old Montreal Road,2940 Old Montreal Road,K4C 1G3
929,Ottawa,2018,5,27,NA,Heritage Power,Rural East,2940 Old Montreal Road,2940 Old Montreal Road,K4C 1G3
930,Ottawa,2018,5,18,NA,PD Day: Trolleys to Transitways ,West Ottawa,16 Rowley Avenue,16 Rowley Avenue,K2G 1L9
931,Ottawa,2018,6,8,NA,PD Day: Baseball in Nepean,West Ottawa,16 Rowley Avenue,16 Rowley Avenue,K2G 1L9
932,Ottawa,2018,5,19,NA,Orienteering Ottawa Field Day,Rural West,270 Pinhey's Point Rd,270 Pinhey's Point Rd,K0A 1T0
933,Ottawa,2018,5,20,NA,Your Inner Engineer: Bridge Building,Rural West,270 Pinhey's Point Rd,270 Pinhey's Point Rd,K0A 1T0
934,Ottawa,2018,4,29,NA,Nature’s Glory,West Ottawa,940 Rex Avenue,940 Rex Avenue,K2A 2P7
935,Ottawa,2018,6,2,NA,Doors Open Ottawa 2018 - Billings Estate National Historic Site,South Ottawa,2100 Cabot St.,2100 Cabot St.,K1H 6K1
936,Ottawa,2018,6,2,NA,Doors Open Ottawa 2018 - Cumberland Heritage Village Museum,Rural East,2940 Old Montreal Road,2940 Old Montreal Road,K4C 1G3
937,Ottawa,2018,6,2,NA,Doors Open Ottawa 2018 - Pinhey's Point Historic Site,Rural West,270 Pinhey's Point Rd,270 Pinhey's Point Rd,K0A 1T0
938,Ottawa,2018,6,2,NA,Doors Open Ottawa 2018 - Nepean Museum,West Ottawa,16 Rowley Avenue,16 Rowley Avenue,K2G 1L9
939,Ottawa,2018,6,2,NA,Doors Open Ottawa 2018 - Fairfields Heritage Property,West Ottawa,3080 Richmond Road,3080 Richmond Road,K2B 7J5
940,Ottawa,2018,5,12,NA,Navigating the Complexities of Health Care,East Ottawa,39 Dufferin Road,39 Dufferin Road,K1M 2H3
941,Ottawa,2018,5,31,NA,Anna Eyler and Nicolas Lapointe - void loop(),Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1
942,Ottawa,2018,5,26,NA,TealFest 2018 Garage Sale,East Ottawa,1585 Tenth Line Road,1585 Tenth Line Road,K1E 3E8
943,Ottawa,2018,7,22,NA,Artists' Talk: Anna Eyler and Nicolas Lapointe - void loop(),Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1
944,Ottawa,2018,5,12,NA,I Can’t Believe It’s Currency,Downtown/Central,30 Bank Street,30 Bank Street,K1A 0G9
945,Ottawa,2018,5,19,NA,Origami with a Pro,Downtown/Central,30 Bank Street,30 Bank Street,K1A 0G9
946,Ottawa,2018,5,30,NA,Ottawa Riverkeeper Annual Gala,Downtown/Central,50 Sussex Drive,50 Sussex Drive,K1M 2K1
947,Ottawa,2018,5,10,NA,Mobius,Downtown/Central,35 George Street,35 George Street,K1N 8W5
948,Ottawa,2018,6,7,NA,Favourite Arias,Downtown/Central,82 Kent Street,82 Kent Street,K1P 5N9
949,Ottawa,2018,6,8,NA,Puccini Messa Di Gloria ,Downtown/Central,385 Sussex Drive,385 Sussex Drive,K1N 5H5
950,Ottawa,2018,5,10,NA,Keepsake: Micah Adams and Amanda McCavour,Downtown/Central,13 Murray St.,13 Murray St.,K1N 9M5
951,Ottawa,2018,5,19,NA,Make-A-Wish's Royal-Tea Event,Downtown/Central,1 Rideau Street,1 Rideau Street,K1N 8S7
952,Ottawa,2018,5,12,NA,Mammoth Book sale,West Ottawa,100 Tallwood Drive,100 Tallwood Drive,K2G 4R7
953,Ottawa,2018,5,26,NA,Ray Montford solo Concert,Gatineau Park/Chelsea,88 chemin Mill,88 chemin Mill,J9B 1K8
954,Ottawa,2018,5,10,NA,Something Old and Something New,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1
955,Ottawa,2018,5,5,NA,Launch Party: Beyond Planet Earth: The Future of Space Exploration Exhibition,East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3
956,Ottawa,2018,5,5,NA,CreActivity Club - Bird Feeder,Downtown/Central,300 des Pères-Blancs Avenue,300 des Pères-Blancs Avenue,K1L 7L5
957,Ottawa,2018,5,19,NA,Sheep Shearing Festival,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1
958,Ottawa,2018,9,20,NA,Breakfast on the Rideau,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3
959,Ottawa,2018,5,11,NA,l i n g e r  and  l u r e - Sharon Kelly and Crystal Beshara,West Ottawa,358 Richmond Road,358 Richmond Road,K2A 0E8
960,Ottawa,2018,5,26,NA,The Great Glebe Green Garage Sale 2018 ,Downtown/Central,640 Bank Street,640 Bank Street,K1S 3Z8
961,Ottawa,2018,5,24,NA,James and the Giant Peach,West Ottawa,101 Centrepointe Drive,101 Centrepointe Drive,K2G 5K7
962,Ottawa,2018,6,2,NA,Doors Open Ottawa 2018 - Central,Region Wide,-,-,K1A 0A4
963,Ottawa,2018,6,2,NA,Doors Open Ottawa 2018 - Downtown,Region Wide,-,-,K1A 0A4
964,Ottawa,2018,6,2,NA, Doors Open Ottawa 2018 - Villages,Region Wide,-,-,K1A 0A4
965,Ottawa,2018,5,6,NA,Ottawa Youth Orchestra Academy Mini Concert,East Ottawa,"485 Donald Street,","485 Donald Street,",K1K 1L8
966,Ottawa,2018,5,6,NA,Ottawa Youth Orchestra Academy Family Concert,Downtown/Central,1900 Dauphin Road,1900 Dauphin Road,K1G 2L7
967,Ottawa,2018,6,8,NA,leMeow and Crystalena,NA,420 Riverside Drive,420 Riverside Drive,J0X 3G0
968,Ottawa,2018,5,24,NA,Colloque - 150 d'éducation francophone au Canada,Downtown/Central,300 des Pères-Blancs Avenue,300 des Pères-Blancs Avenue,K1L 7L5
969,Ottawa,2018,5,11,NA,Hello Studios Launch Party,West Ottawa,1735 Courtwood Crescent,1735 Courtwood Crescent,K2C 3J2
970,Ottawa,2018,5,12,NA,Market Days - Pop-up Shop,West Ottawa,1735 Courtwood Crescent,1735 Courtwood Crescent,K2C 3J2
971,Ottawa,2018,5,13,NA,Mother's Day Tea Party,West Ottawa,1735 Courtwood Crescent,1735 Courtwood Crescent,K2C 3J2
972,Ottawa,2018,5,26,NA,Les Misérables...et autres moments comiques de la scène,East Ottawa,1111 Orleans Boulevard,1111 Orleans Boulevard,K1C 7C8
973,Ottawa,2018,6,7,NA,Ten Cities: The Past is Present,Downtown/Central,2 Daly Avenue,2 Daly Avenue,K1N 9M7
974,Ottawa,2018,5,12,NA,Global Pet Foods Kanata 9th Anniversary,West Ottawa,700 Eagleson Road,700 Eagleson Road,K2M 2G9
975,Ottawa,2018,6,9,NA,Ottawa Stroll for Liver,South Ottawa,Vincent Massey Park,Vincent Massey Park,K1S 5B7
976,Ottawa,2018,5,13,NA,Justin Duhaime Quartet plays the music of Django Reinhardt,Downtown/Central,750 Gladstone Ave,750 Gladstone Ave,K1R 7B1
977,Ottawa,2018,6,9,NA,What Sweeter Music: John Rutter Choral Reading,West Ottawa,630 Island Park Drive,630 Island Park Drive,K1Y 0B7
978,Ottawa,2018,5,31,NA,Community Builder of the Year Awards Gala,Downtown/Central,55 Colonel By Drive,55 Colonel By Drive,K1N 9J2
979,Ottawa,2018,6,10,NA,Touch a Truck,West Ottawa,2525 Carling Avenue,2525 Carling Avenue,K2B 7Z2
980,Ottawa,2018,5,15,NA,kele fleming in concert,Downtown/Central,692 Somerset St W,692 Somerset St W,K1R 6P4
981,Ottawa,2018,5,11,NA,Mother's Day Cardmaking,Downtown/Central,41 York St,41 York St,K1N 5P5
982,Ottawa,2018,6,2,NA,Red Trillium Studio and Garden Tour,Rural West,-,-,K0A 2H0
983,Ottawa,2018,6,9,NA,Yo ho ho: Raise a Glass to Franklin!,Hull Sector,100 Laurier Street,100 Laurier Street,K1A 0M8
984,Ottawa,2018,5,19,NA,Faces of Humanity,Downtown/Central,1 Vimy Place,1 Vimy Place,K0A 0M8
985,Ottawa,2018,6,3,NA,Sunday Afternoon at the Opera,Downtown/Central,355 Cooper Street,355 Cooper Street,K2P 0G8
986,Ottawa,2018,6,7,NA,Up Country - Kathy M Haycock - opening night,Downtown/Central,1285 Wellington Street West,1285 Wellington Street West,K1Y 1B4
987,Ottawa,2018,6,29,NA,Soca Boat,Hull Sector,895 Jacques Cartier,895 Jacques Cartier,J8T 2W3
988,Ottawa,2018,6,29,NA,007 Casino Night Fundraiser,Rural West,"3911 Carp Road, RR1","3911 Carp Road, RR1",K0A 1L0
989,Ottawa,2018,5,19,NA,Danielle Allard CD Release Party!,West Ottawa,70 Bongard Avenue,70 Bongard Avenue,K2E 6V2
990,Ottawa,2018,5,17,NA,Kira Isabella,West Ottawa,"1711, rue Merivale","1711, rue Merivale",K2E 8B8
991,Ottawa,2018,5,23,NA,The Sorority: Pledge Tour,Downtown/Central,220 Elgin Street,220 Elgin Street,K2P 1L7
992,Ottawa,2018,5,31,NA,Ask Women Anything - Women Disrupting the Film Landscape,Downtown/Central,692 Somerset St W,692 Somerset St W,K1R 6P4
